sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
63;DHT22;64;-6.778;39.252;2019-08-07T15:39:20.955765+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:41:50.123625+00:00;P2;4.30
64;SDS011;64;-6.778;39.252;2019-08-07T15:41:50.123625+00:00;P1;26.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:41:51.477426+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:41:51.477426+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:44:22.630977+00:00;P2;4.87
64;SDS011;64;-6.778;39.252;2019-08-07T15:44:22.630977+00:00;P1;22.87
63;DHT22;64;-6.778;39.252;2019-08-07T15:44:23.959840+00:00;humidity;81.60
63;DHT22;64;-6.778;39.252;2019-08-07T15:44:23.959840+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:46:53.307026+00:00;P2;5.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:46:53.307026+00:00;P1;21.67
63;DHT22;64;-6.778;39.252;2019-08-07T15:46:54.597130+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:46:54.597130+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:49:28.778878+00:00;P2;7.83
64;SDS011;64;-6.778;39.252;2019-08-07T15:49:28.778878+00:00;P1;36.07
63;DHT22;64;-6.778;39.252;2019-08-07T15:49:30.077355+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:49:30.077355+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:51:59.890078+00:00;P2;5.83
64;SDS011;64;-6.778;39.252;2019-08-07T15:51:59.890078+00:00;P1;25.50
63;DHT22;64;-6.778;39.252;2019-08-07T15:52:02.026754+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:52:02.026754+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:54:32.057340+00:00;P2;5.60
64;SDS011;64;-6.778;39.252;2019-08-07T15:54:32.057340+00:00;P1;23.63
63;DHT22;64;-6.778;39.252;2019-08-07T15:54:35.677072+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T15:54:35.677072+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:57:12.968355+00:00;P2;6.43
64;SDS011;64;-6.778;39.252;2019-08-07T15:57:12.968355+00:00;P1;26.63
63;DHT22;64;-6.778;39.252;2019-08-07T15:57:14.823399+00:00;humidity;81.70
