sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
31;SDS011;23;-6.913;39.290;2018-07-01T01:38:49.086214+00:00;P2;6.07
31;SDS011;23;-6.913;39.290;2018-07-01T01:38:49.086214+00:00;P1;16.83
32;DHT22;23;-6.913;39.290;2018-07-01T01:38:50.606756+00:00;humidity;80.90
32;DHT22;23;-6.913;39.290;2018-07-01T01:38:50.606756+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:41:26.575657+00:00;P2;5.17
31;SDS011;23;-6.913;39.290;2018-07-01T01:41:26.575657+00:00;P1;10.53
32;DHT22;23;-6.913;39.290;2018-07-01T01:41:28.208819+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:41:28.208819+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:44:04.094577+00:00;P2;5.20
31;SDS011;23;-6.913;39.290;2018-07-01T01:44:04.094577+00:00;P1;12.20
32;DHT22;23;-6.913;39.290;2018-07-01T01:44:05.592243+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:44:05.592243+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:46:42.600623+00:00;P2;5.00
31;SDS011;23;-6.913;39.290;2018-07-01T01:46:42.600623+00:00;P1;11.07
32;DHT22;23;-6.913;39.290;2018-07-01T01:46:44.053586+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:46:44.053586+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:49:20.177065+00:00;P2;5.70
31;SDS011;23;-6.913;39.290;2018-07-01T01:49:20.177065+00:00;P1;15.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:49:21.591998+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:49:21.591998+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:51:57.489583+00:00;P2;5.40
31;SDS011;23;-6.913;39.290;2018-07-01T01:51:57.489583+00:00;P1;14.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:51:58.870797+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:51:58.870797+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:54:34.762773+00:00;P2;5.40
31;SDS011;23;-6.913;39.290;2018-07-01T01:54:34.762773+00:00;P1;10.57
32;DHT22;23;-6.913;39.290;2018-07-01T01:54:36.268307+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:54:36.268307+00:00;temperature;26.60
