sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
33;SDS011;11;-6.818;39.285;2018-04-01T00:29:01.298918+00:00;P1;20.60
34;DHT22;11;-6.818;39.285;2018-04-01T00:29:02.652431+00:00;humidity;72.80
34;DHT22;11;-6.818;39.285;2018-04-01T00:29:02.652431+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:31:12.027474+00:00;P2;27.00
23;SDS011;11;-6.818;39.285;2018-04-01T00:31:12.027474+00:00;P1;50.37
33;SDS011;11;-6.818;39.285;2018-04-01T00:31:30.904486+00:00;P2;14.83
33;SDS011;11;-6.818;39.285;2018-04-01T00:31:30.904486+00:00;P1;23.60
34;DHT22;11;-6.818;39.285;2018-04-01T00:31:31.643420+00:00;humidity;72.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:31:31.643420+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:33:41.817058+00:00;P2;24.80
23;SDS011;11;-6.818;39.285;2018-04-01T00:33:41.817058+00:00;P1;47.20
33;SDS011;11;-6.818;39.285;2018-04-01T00:33:59.320094+00:00;P2;14.10
33;SDS011;11;-6.818;39.285;2018-04-01T00:33:59.320094+00:00;P1;23.60
34;DHT22;11;-6.818;39.285;2018-04-01T00:34:01.532026+00:00;humidity;72.80
34;DHT22;11;-6.818;39.285;2018-04-01T00:34:01.532026+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:36:11.264701+00:00;P2;20.30
23;SDS011;11;-6.818;39.285;2018-04-01T00:36:11.264701+00:00;P1;36.75
33;SDS011;11;-6.818;39.285;2018-04-01T00:36:28.062224+00:00;P2;15.40
33;SDS011;11;-6.818;39.285;2018-04-01T00:36:28.062224+00:00;P1;20.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:36:29.260637+00:00;humidity;72.80
34;DHT22;11;-6.818;39.285;2018-04-01T00:36:29.260637+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:38:41.201357+00:00;P2;19.27
23;SDS011;11;-6.818;39.285;2018-04-01T00:38:41.201357+00:00;P1;34.23
33;SDS011;11;-6.818;39.285;2018-04-01T00:38:57.661466+00:00;P2;14.77
33;SDS011;11;-6.818;39.285;2018-04-01T00:38:57.661466+00:00;P1;20.37
34;DHT22;11;-6.818;39.285;2018-04-01T00:38:58.688246+00:00;humidity;72.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:38:58.688246+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:41:10.984145+00:00;P2;24.30
23;SDS011;11;-6.818;39.285;2018-04-01T00:41:10.984145+00:00;P1;59.27
33;SDS011;11;-6.818;39.285;2018-04-01T00:41:26.436427+00:00;P2;14.40
33;SDS011;11;-6.818;39.285;2018-04-01T00:41:26.436427+00:00;P1;22.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:41:27.376438+00:00;humidity;72.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:41:27.376438+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:43:39.140467+00:00;P2;29.00
23;SDS011;11;-6.818;39.285;2018-04-01T00:43:39.140467+00:00;P1;59.15
33;SDS011;11;-6.818;39.285;2018-04-01T00:43:55.912079+00:00;P2;15.87
33;SDS011;11;-6.818;39.285;2018-04-01T00:43:55.912079+00:00;P1;21.30
34;DHT22;11;-6.818;39.285;2018-04-01T00:43:56.938177+00:00;humidity;72.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:43:56.938177+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:46:08.454928+00:00;P2;24.70
23;SDS011;11;-6.818;39.285;2018-04-01T00:46:08.454928+00:00;P1;52.10
33;SDS011;11;-6.818;39.285;2018-04-01T00:46:24.632176+00:00;P2;13.67
33;SDS011;11;-6.818;39.285;2018-04-01T00:46:24.632176+00:00;P1;21.57
34;DHT22;11;-6.818;39.285;2018-04-01T00:46:25.982702+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T00:46:25.982702+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:48:37.790431+00:00;P2;26.70
23;SDS011;11;-6.818;39.285;2018-04-01T00:48:37.790431+00:00;P1;60.43
33;SDS011;11;-6.818;39.285;2018-04-01T00:48:53.587941+00:00;P2;13.90
33;SDS011;11;-6.818;39.285;2018-04-01T00:48:53.587941+00:00;P1;25.20
